short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Upper East Side,0.746573115422507,0.79206401079864,0.776904,0.809771,0.782293,0.802867,0.766919,0.779049,0.789326,0.800259,0.812689,0.779326,0.808537,0.836552
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Morningside Heights/Hamilton Heights,0.313230077008484,0.38538941439765,0.382084,0.456381,0.380751,0.433635,0.449608,0.40744,0.43409,0.455013,0.434976,0.496669,0.448703,0.447831
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Central Harlem,0.147753080629627,0.229735468599756,0.255692,0.307567,0.306204,0.366632,0.340684,0.308051,0.335375,0.333784,0.377564,0.37974,0.370467,0.404862
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Park Slope/Carroll Gardens,0.533847717852041,0.614727613996365,0.613428,0.610602,0.618302,0.692328,0.640455,0.679783,0.668235,0.701927,0.703346,0.763731,0.716239,0.733534
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Sunset Park,0.16466006479277,0.204118153698801,0.227504,0.236826,0.218236,0.231461,0.251296,0.247261,0.239223,0.235689,0.265287,0.281221,0.276273,0.29313
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,North Crown Heights/Prospect Heights,0.183386099004565,0.240843985398897,0.276345,0.268237,0.296672,0.313664,0.330948,0.325299,0.34892,0.367269,0.366859,0.38689,0.416785,0.423832
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,South Crown Heights,0.143101424491761,0.245275353599936,0.187615,0.207539,0.199164,0.229077,0.223042,0.226424,0.242659,0.279065,0.321164,0.279884,0.341119,0.344156
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Bay Ridge,0.305587557602848,0.355481952097762,0.355079,0.311852,0.343147,0.382834,0.327032,0.366447,0.363018,0.395551,0.384092,0.421537,0.40418,0.416183
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Bensonhurst,0.204638258635896,0.228993192999042,0.229569,0.219923,0.176667,0.201243,0.185983,0.232559,0.276223,0.265604,0.301491,0.290693,0.308968,0.316114
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Borough Park,0.208135555179979,0.222078998298457,0.251858,0.242629,0.259602,0.255737,0.22731,0.235488,0.236346,0.285398,0.289936,0.268612,0.289187,0.301096
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Coney Island,0.234877016499013,0.317406656096864,0.333791,0.325534,0.271547,0.270117,0.276358,0.345854,0.322334,0.34338,0.321261,0.370671,0.402057,0.388233
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Flatbush,0.247479674795613,0.289470985197113,0.318635,0.308029,0.282617,0.329169,0.29766,0.336049,0.353425,0.340913,0.358884,0.396045,0.339099,0.414249
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Sheepshead Bay/Gravesend,0.288465492423711,0.323213288698753,0.375768,0.374564,0.325208,0.345648,0.355253,0.332247,0.380473,0.397886,0.398863,0.404248,0.405013,0.389725
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Brownsville/Ocean Hill,0.0760693716429159,0.0980939243991088,0.0856562,0.107708,0.116481,0.155289,0.101506,0.0910624,0.116061,0.124502,0.122095,0.146406,0.163167,0.126875
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,East Flatbush,0.150606324275941,0.207961739499297,0.186196,0.174311,0.183917,0.195597,0.175578,0.20333,0.189759,0.223899,0.217795,0.217501,0.271408,0.251021
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Flatlands/Canarsie,0.224921449309477,0.25164983439754,0.27916,0.295919,0.265904,0.284678,0.286311,0.266792,0.288857,0.296796,0.311622,0.311915,0.322552,0.313114
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Astoria,0.245719392043611,0.292194222496619,0.305294,0.330072,0.368034,0.358084,0.351709,0.385918,0.415293,0.420767,0.434525,0.461985,0.455153,0.474067
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Sunnyside/Woodside,0.256968641111598,0.268142718698073,0.295922,0.298817,0.3177,0.306293,0.333521,0.359077,0.367712,0.390863,0.348056,0.367286,0.397895,0.425231
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Jackson Heights,0.176312501069333,0.212736184999812,0.212224,0.21906,0.198033,0.180215,0.200757,0.196,0.20022,0.203101,0.21419,0.192001,0.205567,0.208303
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Elmhurst/Corona,0.19967605603415,0.22739522629854,0.220872,0.184399,0.217725,0.216349,0.182422,0.211336,0.188569,0.217896,0.245433,0.21938,0.193733,0.212845
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Middle Village/Ridgewood,0.162491234221307,0.199279244998252,0.19877,0.20845,0.201085,0.19248,0.217434,0.244193,0.222974,0.263961,0.256652,0.269208,0.288438,0.290145
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Rego Park/Forest Hills,0.462160210568982,0.476068780899368,0.530896,0.566381,0.511579,0.533825,0.522439,0.553875,0.525832,0.517711,0.54193,0.542248,0.594537,0.563695
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Flushing/Whitestone,0.281208220978442,0.318173118099367,0.307951,0.33941,0.324779,0.296101,0.314755,0.337716,0.284526,0.276528,0.246949,0.274452,0.265832,0.230612
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Hillcrest/Fresh Meadows,0.358319725426554,0.385800089297845,0.360839,0.41038,0.396342,0.384139,0.428869,0.417115,0.42365,0.404259,0.35553,0.399222,0.411646,0.387581
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Ozone Park/Woodhaven,0.195287042099153,0.253627124799095,0.236227,0.238011,0.217356,0.261503,0.269359,0.246387,0.260313,0.264953,0.239986,0.272318,0.269869,0.270348
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,South Ozone Park/Howard Beach,0.138442253452013,0.178207463599392,0.16292,0.157906,0.172745,0.184744,0.193417,0.203529,0.202313,0.21501,0.198708,0.216577,0.225865,0.229345
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Bayside/Little Neck,0.373981584980356,0.431959129997267,0.399696,0.363602,0.413424,0.416541,0.447569,0.458403,0.435373,0.44316,0.435078,0.424814,0.410023,0.379197
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Jamaica,0.148059325163558,0.155054610699153,0.17202,0.178052,0.198039,0.188143,0.183968,0.185257,0.205385,0.195848,0.216329,0.200823,0.22113,0.208387
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Queens Village,0.238867488442338,0.33071543999904,0.278361,0.308211,0.302309,0.307193,0.296601,0.31114,0.277052,0.28878,0.269089,0.286676,0.292379,0.307976
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Rockaways,0.203633690400238,0.261483297697851,0.262607,0.280589,0.222492,0.30249,0.251239,0.229719,0.235646,0.257724,0.272266,0.286332,0.2771,0.284073
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,North Shore,0.228635942565234,0.275285185096436,0.239859,0.264514,0.265469,0.272843,0.277846,0.249988,0.261578,0.294512,0.296589,0.315325,0.294963,0.3008
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,Mid-Island,0.247721875839488,0.291134124199743,0.297006,0.283958,0.284144,0.281001,0.336137,0.318944,0.318761,0.302502,0.302629,0.340666,0.342885,0.352979
pop_edu_collp_pct,Population aged 25+ with a bachelor's degree or higher,South Shore,0.222047078603282,0.258970017497631,0.27189,0.287941,0.275698,0.264959,0.311088,0.320887,0.309224,0.325642,0.330945,0.315376,0.340288,0.34473
